Area,BHK,Bathroom,Furnishing,Parking,Price,Status,Transaction,Type
1100,2,2,Unfurnished,2,15000000,Ready_to_move,Resale,Apartment
1200,2,2,Semi-Furnished,2,17500000,Ready_to_move,Resale,Apartment
1400,2,2,Semi-Furnished,2,14000000,Ready_to_move,Resale,Apartment
1500,3,3,Semi-Furnished,2,21000000,Ready_to_move,Resale,Apartment
1320,3,2,Unfurnished,2,15600000,Ready_to_move,Resale,Apartment
1300,3,3,Unfurnished,2,19000000,Ready_to_move,Resale,Apartment
1150,2,2,Unfurnished,1,16500000,Ready_to_move,Resale,Apartment
1440,3,3,Unfurnished,1,19000000,Ready_to_move,Resale,Apartment
1400,2,2,Unfurnished,1,16500000,Ready_to_move,Resale,Apartment
450,1,1,Semi-Furnished,1,3000000,Ready_to_move,Resale,Builder_Floor
1300,2,2,Semi-Furnished,1,15000000,Ready_to_move,Resale,Apartment
1200,2,2,Unfurnished,1,14300000,Ready_to_move,Resale,Apartment
1300,3,2,Unfurnished,1,18500000,Ready_to_move,Resale,Apartment
1400,3,3,Furnished,1,19000000,Ready_to_move,Resale,Apartment
1400,3,3,Semi-Furnished,1,19000000,Ready_to_move,Resale,Apartment
1500,3,2,,1,13500000,Ready_to_move,Resale,
1600,4,2,Semi-Furnished,2,15800000,Ready_to_move,Resale,Apartment
1200,10,4,Semi-Furnished,2,17000000,Ready_to_move,Resale,Apartment
1600,4,2,Semi-Furnished,1,15500000,Ready_to_move,Resale,Apartment
1250,3,2,Semi-Furnished,2,16000000,Ready_to_move,Resale,Apartment
950,2,2,Furnished,2,12900000,Ready_to_move,Resale,Apartment
1200,3,3,Furnished,2,13500000,Ready_to_move,Resale,Apartment
1400,4,2,Furnished,2,17800000,Ready_to_move,Resale,Apartment
950,2,2,Furnished,2,13200000,Ready_to_move,Resale,Apartment
1350,3,3,Semi-Furnished,2,14000000,Ready_to_move,Resale,Apartment
1550,4,2,Furnished,2,17500000,Ready_to_move,Resale,Apartment
1300,3,2,Semi-Furnished,2,17000000,Ready_to_move,Resale,Apartment
1000,2,2,Furnished,2,13000000,Ready_to_move,Resale,Apartment
1500,3,3,Furnished,2,17000000,Ready_to_move,Resale,Apartment
950,2,2,Furnished,2,12700000,Ready_to_move,Resale,Apartment
1200,3,2,Furnished,2,13500000,Ready_to_move,Resale,Apartment
1400,4,2,Furnished,2,17400000,Ready_to_move,Resale,Apartment
1500,4,2,Furnished,2,17800000,Ready_to_move,Resale,Apartment
1050,2,2,Furnished,2,12700000,Ready_to_move,Resale,Apartment
1550,4,2,Furnished,2,16200000,Ready_to_move,Resale,Apartment
950,2,2,Furnished,2,11100000,Ready_to_move,Resale,Apartment
1150,2,2,Furnished,2,13600000,Ready_to_move,Resale,Apartment
1150,2,2,Furnished,2,13100000,Ready_to_move,Resale,Apartment
1150,2,2,Furnished,2,12500000,Ready_to_move,Resale,Apartment
1500,3,2,Furnished,2,13600000,Ready_to_move,Resale,Apartment
1800,4,4,Furnished,2,12000000,Ready_to_move,New_Property,Apartment
1300,3,3,Furnished,1,20000000,Ready_to_move,New_Property,Apartment
1150,2,2,Unfurnished,1,13500000,Ready_to_move,Resale,Apartment
1500,3,2,Unfurnished,1,14000000,Ready_to_move,Resale,Apartment
1150,2,2,Semi-Furnished,2,10800000,Ready_to_move,Resale,Apartment
900,3,2,Semi-Furnished,1,9000000,Ready_to_move,New_Property,Builder_Floor
1150,3,2,Semi-Furnished,1,6300000,Ready_to_move,Resale,Builder_Floor
1000,3,3,Semi-Furnished,1,5500000,Ready_to_move,New_Property,Apartment
450,1,1,Semi-Furnished,1,2350000,Ready_to_move,Resale,Apartment
1350,3,3,Semi-Furnished,1,8500000,Ready_to_move,Resale,Apartment
445,1,2,Semi-Furnished,1,1650000,Ready_to_move,Resale,Apartment
1200,2,2,Semi-Furnished,1,10000000,Ready_to_move,Resale,Apartment
50,1,1,Unfurnished,1,1500000,Ready_to_move,Resale,Builder_Floor
1100,2,2,Semi-Furnished,1,2800000,Ready_to_move,Resale,Builder_Floor
700,2,2,Semi-Furnished,1,2600000,Ready_to_move,Resale,Builder_Floor
500,1,1,Furnished,1,2350000,Ready_to_move,Resale,Builder_Floor
540,1,1,Unfurnished,1,2350000,Ready_to_move,Resale,Apartment
450,1,1,Unfurnished,1,2000000,Ready_to_move,New_Property,Builder_Floor
800,2,2,Semi-Furnished,1,5000000,Almost_ready,Resale,Builder_Floor
700,2,2,Semi-Furnished,1,3500000,Ready_to_move,Resale,Builder_Floor
750,2,2,Semi-Furnished,1,4500000,Almost_ready,Resale,Builder_Floor
750,2,2,Unfurnished,1,4000000,Ready_to_move,Resale,Builder_Floor
1600,3,3,Unfurnished,1,10800000,Ready_to_move,Resale,Builder_Floor
1000,3,2,Unfurnished,1,10000000,Ready_to_move,New_Property,Builder_Floor
1600,3,3,Unfurnished,1,10800000,Ready_to_move,Resale,Builder_Floor
900,3,2,Semi-Furnished,1,9000000,Ready_to_move,Resale,Builder_Floor
1700,3,3,Semi-Furnished,1,8500000,Ready_to_move,New_Property,Apartment
1100,3,2,Semi-Furnished,1,6000000,Ready_to_move,Resale,Builder_Floor
1000,3,3,Semi-Furnished,1,5500000,Ready_to_move,New_Property,Apartment
1000,3,2,Semi-Furnished,1,7000000,Ready_to_move,New_Property,Builder_Floor
1100,3,2,Furnished,1,6000000,Ready_to_move,Resale,Apartment
765,3,2,Unfurnished,1,3700000,Ready_to_move,Resale,Builder_Floor
900,2,2,Semi-Furnished,1,3100000,Ready_to_move,Resale,Builder_Floor
600,2,2,Unfurnished,1,4500000,Ready_to_move,Resale,Apartment
360,1,1,Semi-Furnished,1,1500000,Ready_to_move,Resale,Builder_Floor
950,3,2,Semi-Furnished,,7090000,Almost_ready,New_Property,Builder_Floor
3600,2,2,Semi-Furnished,1,4500000,Ready_to_move,New_Property,Builder_Floor
1305,4,3,Unfurnished,1,5500000,Almost_ready,New_Property,Builder_Floor
1800,3,4,Semi-Furnished,2,63000000,Almost_ready,New_Property,Apartment
950,3,2,Semi-Furnished,2,6990000,Almost_ready,New_Property,Builder_Floor
800,2,2,Semi-Furnished,1,4400000,Ready_to_move,New_Property,Apartment
1800,4,4,Semi-Furnished,1,12500000,Ready_to_move,Resale,Builder_Floor
800,2,2,Semi-Furnished,1,3000000,Ready_to_move,New_Property,Builder_Floor
675,2,2,Semi-Furnished,1,2800000,Ready_to_move,New_Property,Builder_Floor
1175,3,3,Unfurnished,4,5000000,Almost_ready,New_Property,Builder_Floor
1500,3,3,Unfurnished,4,6000000,Ready_to_move,Resale,Builder_Floor
810,2,2,Unfurnished,4,4500000,Ready_to_move,Resale,Apartment
630,2,2,Unfurnished,1,2800000,Ready_to_move,Resale,Apartment
650,2,2,Semi-Furnished,1,2500000,Ready_to_move,Resale,Builder_Floor
1800,4,4,Semi-Furnished,1,8500000,Ready_to_move,New_Property,Builder_Floor
725,2,2,Furnished,1,3000000,Ready_to_move,Resale,Apartment
900,3,2,Semi-Furnished,1,4900000,Ready_to_move,New_Property,Builder_Floor
750,2,2,Unfurnished,1,3500000,Ready_to_move,New_Property,Builder_Floor
700,2,2,Semi-Furnished,1,3000000,Ready_to_move,New_Property,Builder_Floor
950,3,2,Semi-Furnished,1,7020000,Almost_ready,New_Property,Builder_Floor
1600,3,4,Unfurnished,1,60000000,Almost_ready,New_Property,Apartment
900,2,2,Semi-Furnished,1,3500000,Ready_to_move,New_Property,Builder_Floor
1500,3,3,Semi-Furnished,1,7000000,Ready_to_move,New_Property,Builder_Floor
500,2,1,Semi-Furnished,2,7000000,Ready_to_move,Resale,Apartment
1035,3,3,Semi-Furnished,1,4500000,Ready_to_move,New_Property,Builder_Floor
825,3,2,Semi-Furnished,1,5990000,Ready_to_move,New_Property,Builder_Floor
1300,3,3,Semi-Furnished,1,4400000,Ready_to_move,New_Property,Builder_Floor
765,2,2,Unfurnished,4,2500000,Ready_to_move,New_Property,Builder_Floor
580,1,1,Semi-Furnished,1,1600000,Ready_to_move,New_Property,Builder_Floor
1750,3,3,Semi-Furnished,1,6500000,Ready_to_move,New_Property,Builder_Floor
650,2,2,Semi-Furnished,,2750000,Ready_to_move,Resale,Apartment
405,1,1,Semi-Furnished,,1500000,Ready_to_move,New_Property,Apartment
675,2,1,Unfurnished,,2200000,Ready_to_move,Resale,Builder_Floor
850,2,2,Semi-Furnished,1,2800000,Ready_to_move,Resale,Apartment
800,3,3,Semi-Furnished,1,4500000,Ready_to_move,Resale,Apartment
405,1,1,Furnished,1,1800000,Ready_to_move,Resale,Apartment
1350,3,3,Unfurnished,1,8500000,Ready_to_move,New_Property,Builder_Floor
1350,3,3,Unfurnished,1,8500000,Ready_to_move,New_Property,Apartment
450,1,1,Unfurnished,1,1700000,Ready_to_move,New_Property,Builder_Floor
1300,3,3,Semi-Furnished,2,7000000,Ready_to_move,New_Property,Builder_Floor
1050,3,2,Unfurnished,2,5600000,Ready_to_move,New_Property,Builder_Floor
1675,4,3,Furnished,2,13500000,Ready_to_move,Resale,Builder_Floor
1250,3,3,Unfurnished,2,8500000,Almost_ready,New_Property,Builder_Floor
1080,3,3,Unfurnished,5,6000000,Ready_to_move,New_Property,Apartment
1170,3,3,Unfurnished,5,7200000,Almost_ready,New_Property,Builder_Floor
1250,3,2,Semi-Furnished,1,6500000,Ready_to_move,Resale,Apartment
1500,3,3,Semi-Furnished,1,8400000,Ready_to_move,New_Property,Apartment
1350,3,3,Unfurnished,1,8500000,Ready_to_move,New_Property,Apartment
855,2,2,Semi-Furnished,1,4000000,Ready_to_move,Resale,Builder_Floor
540,1,1,Unfurnished,1,1700000,Ready_to_move,Resale,Builder_Floor
1044.0983,3,2,Unfurnished,1,6000000,Ready_to_move,Resale,Builder_Floor
405,1,1,Semi-Furnished,1,1600000,Ready_to_move,Resale,Apartment
500,1,2,Semi-Furnished,1,2100000,Ready_to_move,Resale,Apartment
450,1,1,Furnished,1,1700000,Ready_to_move,Resale,Apartment
405,1,1,Unfurnished,1,1500000,Ready_to_move,Resale,Apartment
405,1,1,Unfurnished,1,1200000,Ready_to_move,Resale,Builder_Floor
450,1,1,Unfurnished,1,1650000,Ready_to_move,Resale,Apartment
173,2,2,Unfurnished,1,3500000,Ready_to_move,Resale,Builder_Floor
1100,3,2,Unfurnished,1,8500000,Ready_to_move,Resale,Builder_Floor
600,2,2,Unfurnished,1,3200000,Ready_to_move,Resale,Builder_Floor
800,3,2,Semi-Furnished,1,4400000,Ready_to_move,New_Property,Builder_Floor
990,4,3,Unfurnished,1,7200000,Almost_ready,New_Property,Builder_Floor
1100,3,2,Semi-Furnished,1,7500000,Ready_to_move,New_Property,Builder_Floor
1100,3,2,Unfurnished,1,6500000,Ready_to_move,New_Property,Apartment
527,2,2,Semi-Furnished,1,3500000,Ready_to_move,Resale,Builder_Floor
1000,2,2,Semi-Furnished,1,6500000,Ready_to_move,Resale,Builder_Floor
1000,3,2,Semi-Furnished,1,6200000,Ready_to_move,Resale,Builder_Floor
450,1,1,Semi-Furnished,1,2500000,Ready_to_move,New_Property,Builder_Floor
600,2,2,Semi-Furnished,1,3000000,Ready_to_move,New_Property,Apartment
950,3,2,Furnished,1,6000000,Ready_to_move,New_Property,Builder_Floor
855,3,2,Unfurnished,1,4800000,Ready_to_move,Resale,Apartment
770,2,2,Semi-Furnished,1,3790000,Ready_to_move,New_Property,Builder_Floor
810,3,2,Semi-Furnished,1,4200000,Ready_to_move,New_Property,Apartment
710,2,2,Unfurnished,1,2900000,Ready_to_move,Resale,Apartment
950,3,2,Unfurnished,1,5000000,Ready_to_move,Resale,Builder_Floor
450,1,1,Semi-Furnished,1,2100000,Ready_to_move,New_Property,Builder_Floor
500,2,2,Semi-Furnished,1,3200000,Ready_to_move,Resale,Apartment
600,2,1,Semi-Furnished,1,3000000,Ready_to_move,Resale,Apartment
420,1,1,Unfurnished,1,2300000,Ready_to_move,Resale,Builder_Floor
900,3,2,Semi-Furnished,1,5900000,Almost_ready,New_Property,Builder_Floor
945,3,2,Semi-Furnished,1,5500000,Ready_to_move,Resale,Apartment
565,2,2,Unfurnished,1,3500000,Ready_to_move,Resale,Builder_Floor
450,2,1,Semi-Furnished,1,1700000,Ready_to_move,Resale,Apartment
430,1,1,Unfurnished,1,1850000,Ready_to_move,New_Property,Builder_Floor
550,2,2,Unfurnished,1,2300000,Ready_to_move,Resale,Builder_Floor
810,3,2,Furnished,1,3800000,Ready_to_move,Resale,Builder_Floor
720,3,2,Semi-Furnished,1,4500000,Ready_to_move,Resale,Builder_Floor
360,2,1,Semi-Furnished,1,2200000,Ready_to_move,New_Property,Apartment
820,3,2,Semi-Furnished,1,5200000,Ready_to_move,Resale,Builder_Floor
459,2,2,Semi-Furnished,1,2200000,Ready_to_move,Resale,Builder_Floor
378,1,2,Unfurnished,2,1500000,Ready_to_move,Resale,Apartment
450,1,1,Furnished,2,2200000,Ready_to_move,Resale,Apartment
900,2,2,Semi-Furnished,2,3800000,Ready_to_move,Resale,Apartment
360,1,1,Unfurnished,1,1800000,Ready_to_move,Resale,Apartment
559.7228,2,2,Furnished,3,2850000,Ready_to_move,Resale,Apartment
350,1,1,Unfurnished,3,2500000,Ready_to_move,Resale,Apartment
365,1,1,Unfurnished,39,3500000,Ready_to_move,Resale,Apartment
390,1,1,Unfurnished,39,2000000,Ready_to_move,Resale,Apartment
350,1,1,Unfurnished,39,3000000,Ready_to_move,Resale,Apartment
210,1,1,Semi-Furnished,39,2000000,Ready_to_move,New_Property,Apartment
50,1,1,Unfurnished,39,3500000,Ready_to_move,New_Property,Apartment
500,1,1,Unfurnished,39,1800000,Ready_to_move,Resale,Apartment
350,1,1,Unfurnished,39,1600000,Ready_to_move,Resale,Apartment
379,1,1,Unfurnished,1,1600000,Ready_to_move,Resale,Builder_Floor
236.8058,1,1,Unfurnished,1,2000000,Ready_to_move,Resale,Apartment
445,1,1,Unfurnished,1,1500000,Ready_to_move,Resale,Apartment
452.0838,2,1,Furnished,1,3000000,Ready_to_move,Resale,Apartment
350,1,1,Unfurnished,1,1490000,Ready_to_move,New_Property,Apartment
437,1,1,Furnished,1,3500000,Ready_to_move,New_Property,Apartment
61,3,3,Unfurnished,1,4000000,Ready_to_move,Resale,Apartment
495,2,2,Unfurnished,1,1750000,Ready_to_move,Resale,Builder_Floor
900,2,2,Unfurnished,1,4600000,Ready_to_move,Resale,Apartment
350,1,1,Semi-Furnished,1,1800000,Ready_to_move,Resale,Builder_Floor
585,2,2,Unfurnished,1,1900000,Ready_to_move,Resale,Builder_Floor
198,1,1,Furnished,1,1000000,Ready_to_move,Resale,Apartment
4900,1,1,Unfurnished,1,1000000,Ready_to_move,New_Property,Apartment
2077.4327,1,1,Unfurnished,1,1000000,Ready_to_move,Resale,Builder_Floor
50,1,1,Semi-Furnished,1,3500000,Ready_to_move,New_Property,Apartment
990,3,2,Furnished,1,5000000,Ready_to_move,Resale,Builder_Floor
425,1,1,Unfurnished,1,2200000,Ready_to_move,Resale,Apartment
750,2,2,Unfurnished,,13000000,Almost_ready,New_Property,Builder_Floor
1400,3,3,Semi-Furnished,2,34000000,Ready_to_move,New_Property,Builder_Floor
3600,4,4,Semi-Furnished,3,60000000,Ready_to_move,New_Property,Builder_Floor
3000,4,5,Semi-Furnished,4,74500000,Ready_to_move,New_Property,Builder_Floor
2750,4,5,Unfurnished,2,75000000,Almost_ready,New_Property,Builder_Floor
2050,4,4,Semi-Furnished,2,62500000,Ready_to_move,New_Property,Builder_Floor
3000,4,4,Unfurnished,2,67000000,Ready_to_move,New_Property,Builder_Floor
850,2,2,Unfurnished,2,8500000,Ready_to_move,Resale,Builder_Floor
750,2,2,Unfurnished,2,11500000,Almost_ready,New_Property,Builder_Floor
2600,4,5,Semi-Furnished,3,52500000,Ready_to_move,New_Property,Builder_Floor
800,2,2,Semi-Furnished,1,12000000,Ready_to_move,New_Property,Builder_Floor
550,2,2,Semi-Furnished,2,10700000,Ready_to_move,Resale,Builder_Floor
700,2,2,Semi-Furnished,1,9000000,Ready_to_move,Resale,Apartment
2316,3,4,Furnished,1,100000000,Ready_to_move,Resale,Builder_Floor
900,3,2,Semi-Furnished,1,6200000,Ready_to_move,Resale,Apartment
100,3,2,Semi-Furnished,1,17000000,Ready_to_move,Resale,Builder_Floor
900,2,3,Semi-Furnished,2,12500000,Ready_to_move,Resale,Builder_Floor
1500,2,2,Semi-Furnished,3,13000000,Ready_to_move,New_Property,Builder_Floor
650,3,2,Unfurnished,3,4200000,Ready_to_move,Resale,Builder_Floor
2000,4,4,Semi-Furnished,2,36000000,Ready_to_move,New_Property,Builder_Floor
500,1,1,Unfurnished,2,2300000,Ready_to_move,Resale,Apartment
1125,2,2,Unfurnished,2,8100000,Ready_to_move,Resale,Builder_Floor
1300,3,3,Semi-Furnished,1,10000000,Ready_to_move,Resale,Builder_Floor
2500,4,5,Unfurnished,1,62500000,Ready_to_move,New_Property,Builder_Floor
2200,4,5,Semi-Furnished,2,65000000,Ready_to_move,New_Property,Builder_Floor
1290,3,2,Semi-Furnished,2,20000000,Ready_to_move,Resale,Builder_Floor
2250,4,4,Semi-Furnished,2,57500000,Ready_to_move,New_Property,Builder_Floor
1350,3,3,Semi-Furnished,2,30000000,Ready_to_move,New_Property,Builder_Floor
1400,3,3,Semi-Furnished,1,30000000,Ready_to_move,New_Property,Builder_Floor
1700,3,3,Unfurnished,2,30000000,Ready_to_move,New_Property,Builder_Floor
450,1,1,Unfurnished,,3300000,Ready_to_move,Resale,Apartment
750,2,1,Unfurnished,,7350000,Ready_to_move,Resale,Apartment
1500,4,1,Unfurnished,,12500000,Ready_to_move,Resale,Apartment
400,1,1,Semi-Furnished,1,3500000,Ready_to_move,Resale,Apartment
650,2,2,Unfurnished,1,6500000,Ready_to_move,Resale,Builder_Floor
900,2,2,Furnished,2,6900000,Ready_to_move,Resale,Builder_Floor
400,1,1,Unfurnished,1,3600000,Ready_to_move,Resale,Builder_Floor
900,3,2,Semi-Furnished,2,13500000,Ready_to_move,Resale,Apartment
1000,3,2,Furnished,1,9200000,Ready_to_move,Resale,Apartment
405,1,1,Unfurnished,1,2500000,Ready_to_move,Resale,Apartment
1700,3,2,Furnished,1,17000000,Ready_to_move,Resale,Apartment
800,3,2,Semi-Furnished,1,9030000,Ready_to_move,Resale,Apartment
1076.39,3,2,Unfurnished,10,9300000,Ready_to_move,Resale,Builder_Floor
750,2,1,Semi-Furnished,2,6500000,Ready_to_move,New_Property,Apartment
460,2,1,Unfurnished,2,3300000,Ready_to_move,Resale,Builder_Floor
370,1,1,Unfurnished,2,2400000,Ready_to_move,Resale,Builder_Floor
1800,3,3,Semi-Furnished,1,15000000,Ready_to_move,New_Property,Builder_Floor
1080,3,1,Unfurnished,1,7000000,Ready_to_move,New_Property,Apartment
350,1,1,Unfurnished,1,4200000,Ready_to_move,Resale,Apartment
500,2,1,Furnished,1,5800000,Ready_to_move,Resale,Apartment
900,3,2,Semi-Furnished,1,4800000,Ready_to_move,Resale,Apartment
800,2,2,Semi-Furnished,1,7500000,Ready_to_move,Resale,Apartment
350,1,1,Unfurnished,1,3000000,Ready_to_move,Resale,Apartment
430.556,1,1,Unfurnished,1,4300000,Ready_to_move,Resale,Apartment
500,1,1,Semi-Furnished,1,2600000,Ready_to_move,Resale,Builder_Floor
1450,2,2,Unfurnished,1,7000000,Ready_to_move,Resale,Apartment
800,2,2,Unfurnished,1,6000000,Ready_to_move,Resale,Builder_Floor
1000,2,2,Semi-Furnished,1,6700000,Ready_to_move,Resale,Apartment
1000,3,3,Furnished,1,9500000,Ready_to_move,Resale,Apartment
1600,3,2,Semi-Furnished,1,17000000,Ready_to_move,Resale,Apartment
900,2,2,Semi-Furnished,,8000000,Ready_to_move,Resale,Apartment
1500,3,3,Semi-Furnished,1,12000000,Ready_to_move,Resale,Apartment
1050,2,2,Semi-Furnished,1,9000000,Ready_to_move,Resale,Apartment
1300,3,2,Semi-Furnished,2,11500000,Ready_to_move,Resale,Apartment
1600,4,3,Furnished,1,20000000,Ready_to_move,Resale,Apartment
900,2,2,Semi-Furnished,1,8550000,Ready_to_move,Resale,Apartment
1350,4,4,Semi-Furnished,1,10500000,Ready_to_move,Resale,Apartment
1000,3,2,Furnished,2,12000000,Ready_to_move,Resale,Apartment
1400,3,2,Unfurnished,1,11000000,Ready_to_move,Resale,Apartment
975,3,2,Semi-Furnished,1,12000000,Ready_to_move,Resale,Apartment
900,2,2,Unfurnished,114,9000000,Ready_to_move,Resale,Apartment
1100,2,2,Semi-Furnished,114,10000000,Ready_to_move,Resale,Apartment
950,2,2,Unfurnished,114,8100000,Ready_to_move,Resale,Apartment
1300,3,3,Furnished,1,9200000,Ready_to_move,Resale,Apartment
1459,3,3,Semi-Furnished,1,14200000,Ready_to_move,Resale,Apartment
1000,2,2,Semi-Furnished,1,7500000,Ready_to_move,Resale,Apartment
1100,2,2,Semi-Furnished,1,9500000,Ready_to_move,Resale,Apartment
1450,3,2,Furnished,1,14000000,Ready_to_move,Resale,Apartment
1450,3,3,Semi-Furnished,1,11600000,Ready_to_move,Resale,Apartment
1150,3,3,Semi-Furnished,1,12000000,Ready_to_move,Resale,Apartment
780,2,2,Semi-Furnished,1,7500000,Ready_to_move,Resale,Apartment
1300,3,2,Semi-Furnished,2,9800000,Ready_to_move,Resale,Apartment
1350,3,3,Semi-Furnished,1,12000000,Ready_to_move,Resale,Apartment
1200,3,2,Semi-Furnished,1,12500000,Ready_to_move,Resale,Apartment
1460,3,3,Semi-Furnished,1,16500000,Ready_to_move,Resale,Apartment
1460,3,3,Unfurnished,1,12000000,Ready_to_move,Resale,Apartment
1100,2,2,Unfurnished,1,7200000,Ready_to_move,Resale,Apartment
1500,3,3,Furnished,2,15000000,Ready_to_move,Resale,Apartment
1050,2,2,Semi-Furnished,1,10000000,Ready_to_move,Resale,Apartment
1350,3,3,Semi-Furnished,1,11000000,Ready_to_move,Resale,Apartment
1500,2,2,Furnished,2,24700000,Almost_ready,New_Property,Apartment
976,2,2,Furnished,2,24900000,Almost_ready,New_Property,Apartment
540,2,1,Semi-Furnished,1,3600000,Ready_to_move,New_Property,Builder_Floor
450,1,1,Semi-Furnished,1,1700000,Ready_to_move,New_Property,Builder_Floor
900,2,2,Unfurnished,1,11000000,Ready_to_move,Resale,Apartment
2500,4,4,Semi-Furnished,2,75000000,Ready_to_move,Resale,Builder_Floor
979.5149,2,2,Unfurnished,1,24800000,Almost_ready,New_Property,Apartment
945,2,2,Semi-Furnished,1,24900000,Almost_ready,New_Property,Apartment
976,2,2,Unfurnished,2,24900000,Almost_ready,New_Property,Apartment
1531,2,2,Unfurnished,2,25900000,Almost_ready,New_Property,Apartment
1000,2,2,Unfurnished,2,11700000,Ready_to_move,Resale,Builder_Floor
750,3,2,Furnished,2,13500000,Ready_to_move,Resale,Apartment
900,3,2,Furnished,1,5500000,Ready_to_move,Resale,Builder_Floor
1512,2,2,Unfurnished,1,30000000,Almost_ready,New_Property,Apartment
35,3,2,Semi-Furnished,2,4950000,Ready_to_move,Resale,Apartment
1500,3,2,Semi-Furnished,1,16000000,Ready_to_move,Resale,Apartment
2907,4,4,Semi-Furnished,1,30000000,Ready_to_move,Resale,Apartment
2210,4,3,Semi-Furnished,1,41000000,Ready_to_move,Resale,Builder_Floor
750,2,2,Semi-Furnished,1,3800000,Ready_to_move,Resale,Builder_Floor
2518.7526,4,5,Unfurnished,2,68900000,Almost_ready,New_Property,Apartment
588,2,2,Unfurnished,2,1800000,Ready_to_move,New_Property,Apartment
540,2,1,Unfurnished,2,1500000,Ready_to_move,Resale,Builder_Floor
1100,3,3,Semi-Furnished,2,12500000,Ready_to_move,Resale,Apartment
550,2,1,Semi-Furnished,2,1600000,Ready_to_move,Resale,Apartment
750,3,2,Semi-Furnished,1,2400000,Ready_to_move,Resale,Builder_Floor
1260,3,2,Semi-Furnished,1,7000000,Ready_to_move,Resale,Builder_Floor
675,2,2,Unfurnished,1,3100000,Ready_to_move,Resale,Builder_Floor
810,2,2,Semi-Furnished,1,14500000,Ready_to_move,Resale,Apartment
3150,4,5,Semi-Furnished,3,61500000,Ready_to_move,New_Property,Builder_Floor
2000,4,4,Semi-Furnished,1,27500000,Ready_to_move,Resale,Builder_Floor
1775,3,3,Semi-Furnished,1,25500000,Almost_ready,New_Property,Apartment
1135,3,3,Furnished,2,25000000,Almost_ready,Resale,Apartment
1252,2,2,Semi-Furnished,1,18500000,Almost_ready,New_Property,Apartment
2000,4,4,Semi-Furnished,1,39700000,Almost_ready,New_Property,Apartment
530,4,1,Semi-Furnished,1,6800000,Ready_to_move,Resale,Apartment
1332,3,2,Semi-Furnished,1,6540000,Ready_to_move,Resale,Builder_Floor
1017,3,3,Semi-Furnished,1,22000000,Ready_to_move,New_Property,Apartment
1775,3,3,Semi-Furnished,1,25500000,Almost_ready,New_Property,Apartment
987,2,2,Semi-Furnished,1,17000000,Ready_to_move,New_Property,Apartment
1912,3,3,Semi-Furnished,1,27500000,Almost_ready,New_Property,Apartment
5236,5,7,Unfurnished,3,73700000,Almost_ready,New_Property,Apartment
2805,4,4,Unfurnished,2,52300000,Almost_ready,Resale,Apartment
1500,3,3,Unfurnished,2,16000000,Ready_to_move,Resale,Apartment
1280,3,3,Furnished,2,15000000,Ready_to_move,Resale,Builder_Floor
1775,3,3,Semi-Furnished,1,25500000,Almost_ready,New_Property,Apartment
675,2,2,Semi-Furnished,1,10000000,Ready_to_move,Resale,Builder_Floor
576,2,2,Unfurnished,1,5000000,Ready_to_move,Resale,Apartment
1206,3,3,Semi-Furnished,1,20000000,Ready_to_move,Resale,Builder_Floor
1143,2,2,Unfurnished,1,16000000,Ready_to_move,Resale,Apartment
345,1,1,Semi-Furnished,1,5500000,Ready_to_move,Resale,Builder_Floor
720,2,1,Semi-Furnished,1,7000000,Ready_to_move,Resale,Builder_Floor
468,2,2,Unfurnished,1,4100000,Ready_to_move,Resale,Builder_Floor
1600,3,3,Semi-Furnished,1,24000000,Ready_to_move,New_Property,Builder_Floor
950,2,2,Furnished,1,12500000,Ready_to_move,Resale,Apartment
535,2,1,Furnished,1,3900000,Ready_to_move,New_Property,Apartment
1200,3,2,Semi-Furnished,1,14500000,Ready_to_move,Resale,Builder_Floor
1501,3,2,Semi-Furnished,1,20000000,Almost_ready,Resale,Apartment
1135,3,3,Furnished,2,24500000,Almost_ready,Resale,Apartment
1200,3,2,Semi-Furnished,1,20900000,Almost_ready,Resale,Apartment
2200,3,3,Semi-Furnished,1,43100000,Ready_to_move,New_Property,Apartment
1240,3,3,Unfurnished,1,18000000,Ready_to_move,Resale,Apartment
3002,4,5,Semi-Furnished,2,50000000,Ready_to_move,Resale,Apartment
1350,3,2,Unfurnished,1,18500000,Ready_to_move,Resale,Apartment
2300,4,5,Semi-Furnished,3,46500000,Ready_to_move,New_Property,Apartment
1429,3,3,Unfurnished,2,17500000,Ready_to_move,Resale,Apartment
2430,4,5,Semi-Furnished,2,42500000,Ready_to_move,Resale,Apartment
1450,3,3,Semi-Furnished,2,15500000,Ready_to_move,New_Property,Apartment
1250,2,2,Furnished,2,15000000,Ready_to_move,Resale,Apartment
2800,4,4,Unfurnished,2,40000000,Ready_to_move,Resale,Apartment
1646,3,3,Unfurnished,1,20000000,Ready_to_move,Resale,Apartment
900,2,2,Semi-Furnished,1,6700000,Ready_to_move,Resale,Apartment
1250,3,2,Semi-Furnished,1,16000000,Ready_to_move,Resale,Apartment
900,3,2,Unfurnished,1,8000000,Ready_to_move,Resale,Builder_Floor
1590,3,2,Unfurnished,2,25000000,Ready_to_move,New_Property,Apartment
990,3,2,Unfurnished,2,25000000,Ready_to_move,Resale,Apartment
2282,4,5,Unfurnished,2,37500000,Ready_to_move,Resale,Apartment
